1	0.105994738
2	6.154195388
3	0.030943418
4	2.902596979
5	0.221090667
6	17.63984171
7	2.430075302
8	21.79274589
9	0.162953576
10	1.564195703
11	0.339789687
12	0
13	3.445506634
14	0.025845553
15	0.040850234
16	4.720070867
17	0
18	31.57158026
19	5.365658838
20	0.013510976
21	3.674790248
22	1.250381259
23	4.231158867
24	0.141625347
25	0.137633946
26	5.191957036
27	0
28	0
29	1.58765674
30	1.202808458
31	0.123003597
32	14.81759926
33	124.3739705
34	1.511498836
35	47.18109439
36	6.618241218
37	23.72257998
38	125.3387069
39	0.203242228
40	124.0417848
41	0.088211627
42	0.370034835
43	27.54353504
44	0.927036635
45	6.855298057
46	8.596714564
47	2.535399656
48	4.859706441
49	149.5306366
50	5.062188125
51	1.166833035
52	0.851277965
53	1.005609301
54	1.029844238
55	2.067247736
56	2.380477978
57	0.103115808
58	12.98649598
59	2.138343448
60	26.24064669
61	201.7947032
62	0.292623095
63	0.719506569
64	1.536064646
65	109.7125553
66	457.7230332
67	417.3997357
68	51.14748946
69	109.9214175
70	77.97882017
71	11.58509848
72	35.42979654
73	232.9779585
74	152.811686
75	77.18495682
76	18.57331133
77	0.8007572
78	26.29871997
79	2.961918729
80	3.019708674
81	1.689874916
82	2.230794791
83	6.584440592
84	24.05014379
85	1.666117119
86	43.5038035
87	39.24812806
88	18.98418359
89	3.984846985
90	288.439645
91	3.786137866
92	68.33613336
93	85.74700042
94	3.373142753
95	0.538787243
96	24.48084213
97	3.29295538
98	1.27872109
99	3.431394379
100	9.813511749
101	32.57432295
102	111.3553851
103	6.331019869
104	51.57394981
105	0
106	0.350534094
107	0
108	0.35496362
109	10.61401578
110	52.89620866
111	0.131760622
112	1.661685436
113	0.304760771
114	2.689535625
115	0.03274133
116	0.724039617
117	0
118	0.155325651
119	0.098315559
120	0.172259028
121	0.048744955
122	0.10067468
123	0.730838797
124	0.273248007
125	0
126	0.968729048
127	1.310347054
128	14.38776713
129	1.273353729
130	1.711453779
131	8.474397824
132	3.611382106
133	0
134	0.014394697
135	0.303297482
136	0
137	0.042849994
138	0.077605529
139	1.287112933
140	0.098906873
141	0
142	0.453178382
143	0.084501495
144	11.55747873
145	0.121436258
146	0.599754931
147	0.012948795
148	0.437543776
149	0.017688289
150	0
151	0.599752724
152	1.624466782
153	1.774211111
154	0.035448738
155	14.03848567
156	0.404019093
157	64.39653048
158	108.0977399
159	36.90458275
160	99.00556541
161	43.31621696
