1	0.107002105
2	0.07933068
3	0.390699772
4	1.671995356
5	1.271216346
6	0
7	0.158108993
8	0.306429475
9	11.50558326
10	0.052107834
11	0.316340059
12	0.364691142
13	8.462895376
14	0.09517302
15	0.154749178
16	5.581420456
17	0
18	0.105976242
19	23.88543805
20	0.081429523
21	0
22	1.705541378
23	5.173627677
24	0.141958014
25	1.713833813
26	0.280889508
27	0.175558462
28	0.333918666
29	0.267069845
30	0
31	0
32	2.517300278
33	0.18853659
34	0.202456384
35	0.184183175
36	0
37	1.213526112
38	11.56126139
39	0.035747276
40	0.181584515
41	0
42	0.202613724
43	0
44	0
45	0.059611006
46	0.286373785
47	6.665657492
48	11.75672088
49	1.427111
50	0.875651677
51	0
52	0.648906151
53	0.601269588
54	0.229462318
55	0.050833809
56	0.386687177
57	0.04546434
58	0
59	0.725212589
60	0.159772821
61	0.755928891
62	1.834347705
63	0
64	0
65	0.202885756
66	0.539586113
67	0.133981229
68	0
69	8.158230832
70	3.567473414
71	2.032457354
72	0
73	1.156212151
74	22.87221043
75	1.949949272
76	2.959827833
77	0.228664581
78	0.73119537
79	2.808894575
80	2.486243367
81	0
82	3.265025968
83	0.199429446
84	0.373828745
85	1.334944518
86	4.161429775
87	0.028944371
88	0.407760586
89	0.024786975
90	0.243810915
91	0.495925422
92	0.100808478
93	3.850859118
94	0.1358633
95	0.102228493
96	10.32391718
97	4.215008061
98	5.309073057
99	0.335317355
100	5.632389802
101	4.785376081
102	0.118066787
103	1.855192574
104	5.657992538
105	9.283396321
106	14.28357992
107	14.37700295
108	2.980190123
109	21.07283359
110	94.10017068
111	57.42760286
112	20.17722027
113	106.1702521
114	1.729427832
115	11.23611722
116	81.09768078
117	4.082449854
118	36.38750367
119	13.5026972
120	55.25856937
121	0.887761088
122	41.77209411
123	120.2971786
124	27.47662115
125	66.45004134
126	14.69409357
127	123.0223781
128	21.60004225
129	82.35528648
130	14.83770058
131	12.14161218
132	17.20889528
133	42.55944082
134	0.530722197
135	14.03722561
136	4.576358717
137	16.71318924
138	538.2167975
139	690.1969517
140	13.82714234
141	7.439073277
142	130.7973075
143	8.406744477
144	18.7547778
145	98.51889295
146	1.756471973
147	6.379368902
148	8.744816121
149	36.11422323
150	1.516722993
151	0.05580002
152	5.589509228
153	4.522484141
154	0.083772454
155	0
156	0.029021266
157	5.860261952
158	0
159	1.304526478
160	8.792033611
161	6.973162482
