	B cells naive	CAFs	T cells CD4 naive 	CD8_T cells	Endothelial	Macrophages M0	NK cells activated
C7orf45	0	0	0	0.00836144742780029	0	0	0
C7orf49	42.4306368697083	61.1670768192774	41.3018977034681	48.638106412063	0	16.1064070965506	42.5660006209197
C7orf50	58.845034942388	143.1090073731	77.3834675294152	79.9489805710199	146.799910637573	98.9732818017398	148.276463389526
C7orf53	0	0	2.19913288223141	0.383877523562533	0	1.92432788843048	0.368706430192845
C7orf55	55.4714092207933	70.44940903947	87.4536610877762	64.6147973615456	54.5461785391987	27.8373659894791	61.2911952200658
C7orf55-LUC7L2	1.20091847773459	0	0.564495259233016	3.74323553955844	4.81087420358898	0.775264167421832	0
C7orf57	0	0	0.0816353596660248	0.224929037028889	0	0	0
C7orf60	7.86835949592826	3.08384179417394	10.7867977431957	11.2758861080117	0.706379593600777	12.653345750765	13.0802004667285
C7orf61	0.992582181453138	0	0.193951426342219	0.752071166045492	0	25.3184104793206	0
C7orf62	0	0	0	0.100357568854597	0	0	0
C7orf63	0.424515281774336	5.88757388152516	0	0.652556831877076	4.95114390537527	0	0
C7orf65	6.54319252131463	0.14374453818433	5.32912158844964	2.58013294493716	0.9772704477925	1.65948368550999	2.7439022046778
C7orf66	0	0	0	0.28525332273888	0	0	0
C7orf69	0.294827107021482	0	0.95459361306702	0.672138198114585	0	0.0434150832068958	0
C7orf71	0.144996784461228	0	0.0860008639638432	0.944783615844256	0	0.257682210737575	0.0980651672720877
C7orf72	2.81495268222389	0	0	0.218305241721667	0	0	0
C7orf73	55.0382562749158	88.7256527523116	42.5518609070085	51.934871956347	16.4381053583776	26.1436336551264	27.126535587392
C7orf76	0.186442878388797	0	0.066606240015884	0.643494842397448	0	0	0
C8A	0	0	0.298734714264855	0.104493661606478	0	0	0
C8B	0	0	0.0882418254474749	0.00775223464282033	0	0	0
C8G	0	0	0.687483522209267	0.106508634630381	0	0	0
