X	HN23_1	HN25_1	HN26_1	HN28_1	HN_0	HN10_0	HN12_0	HN13_0	HN16_0	HN17_0	HN18_0	HN20_0	HN22_0	HN24_0	HN24_1	HN25_0	HN26_0	HN5_0	HN5_1	HN6_0	HN6_1	HN7_0	HN8_0
288	223.4033316	42.56573647	40.40889504	14.72173758	108.3716098	13.11431556	54.81092619	45.03884141	101.2539673	29.34007124	87.42697505	36.60781385	36.95368622	0.00851356	10.45031864	68.79051225	12.60302909	43.66513773	47.45765385	23.44644388	26.58510388	50.74259813	38.43844111
289	134.3558	70.44663483	66.45326484	62.82957939	145.0428499	101.5428627	128.8305875	143.410302	152.8411122	84.68198602	118.3961398	79.97619936	95.62138418	42.56729415	100.0924269	96.18872088	247.902678	122.70249	112.8089602	155.7525782	135.6153411	144.3823228	162.9830244
290	82.33665397	35.12927504	29.87112153	29.54767049	77.01329808	37.22598234	80.5688473	55.88319757	54.86399784	21.86871385	35.88620982	11.88922877	45.69687749	39.17526843	38.85862805	50.48919689	4.945888206	16.72641031	18.3600342	11.29684167	18.36134472	26.60397834	33.32159158
291	0	1.430878285	0.120387704	1.001765352	0	0.054368099	0	1.133039185	0.626258402	0.313575479	1.567723939	0.008360506	0.10344705	0	0.135100231	0.680929055	0.118113815	5.096723887	5.661265644	1.109087022	2.970029183	0	3.315241447
292	0	3.090283308	0	6.438957645	3.05570513	4.83287236	3.426534736	10.68502269	1.989006392	0.801634543	3.439437069	0.005051767	0	0	0	6.491773318	0	0.035440385	1.001689952	0	1.896560224	0	16.00694176
293	348.4280281	51.73186959	52.05236598	17.67668461	117.8379573	3.947624145	202.692055	44.31345207	171.9110143	46.05431269	164.0516535	35.01213688	29.12563833	4.194373667	2.422118972	230.5541339	99.43641878	38.50527046	39.2215794	46.72936424	16.4073856	15.0357813	31.53822442
294	0	88.20359608	3.691517336	102.5956217	0	0	0	1.512972907	10.12902623	5.907636831	15.78531349	1.754787844	1.586265096	0	0	0	0.150565359	9.328793611	0	0.664036225	0.354003691	0	0
295	72.88736741	67.444783	120.7987416	82.14347238	105.884295	32.66142236	119.0561746	85.53382214	79.00415981	77.84214327	80.07868862	169.2226032	104.307755	47.00343029	64.00821182	116.0845895	82.12995132	60.34181511	109.72301	115.958977	97.51724451	131.4318768	63.34076863
296	0	42.16992701	44.79285829	28.69043837	26.79284643	67.91573734	61.12001772	96.67310788	43.26800242	57.48567348	38.9698873	52.14500453	64.64408897	6.943311671	41.4057013	51.87452839	26.605257	58.05044593	40.10694944	49.73936203	38.25867649	84.93119802	47.64863223
297	17.23809294	17.62249191	17.09761789	17.21370643	16.82898181	16.96043853	10.28587931	10.91539289	16.58838188	22.98895611	16.28658525	15.76683708	14.68577676	25.73030122	10.37943585	14.22424987	25.81928991	19.91746086	14.20113845	16.59356587	20.34996201	4.857139809	35.31500514
