1	30.54475482
2	0.945516822
3	152.5513448
4	0.040667988
5	91.38006377
6	208.6566977
7	0.762422804
8	0
9	3.060289632
10	3.405488527
11	55.66893821
12	0.96080897
13	430.4540545
14	0.020334928
15	0
16	0
17	1.586217538
18	71.39567233
19	44.30197716
20	4.717060397
21	0.213479009
22	14.22373819
23	0.904954454
24	0.07115967
25	0.172815836
26	169.5147615
27	0.030496912
28	0
29	0.955612674
30	75.65517195
31	375.3977542
32	0
33	0.081325337
34	29.32917621
35	56.60024324
36	25.89015113
37	0
38	4.66618748
39	280.7514571
40	481.1032942
41	45.97731937
42	0
43	17.33300509
44	0.386338522
45	0.711561704
46	0
47	42.68086961
48	4.940669096
49	0.071152251
50	0.579466471
51	0.798068803
52	0.319280538
53	0.254159401
54	0.122016734
55	0.396445605
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0.528613144
64	0
65	2.04333589
66	24.6682251
67	0
68	0
69	8.174145428
70	0.975866105
71	1.72843064
72	0.101672391
73	0.355907196
74	22.97418791
75	103.3076891
76	0.894717037
77	23.54732566
78	268.9411542
79	2.541768797
80	0
81	80.47762872
82	19.19574735
83	0
84	0.122016734
85	0.162657476
86	528.9584369
87	2.318181809
88	4.005827624
89	64.31993496
90	0.05084324
91	3.904535479
92	0.182987744
93	2070.275166
94	14.34651932
95	0.213476967
96	0.457525758
97	0.732057413
98	0.426987793
99	117.9749565
100	0
101	2.714318099
102	5.543068398
103	15.0944418
104	532.9056681
105	0.304969122
106	8.264946121
107	203.2595423
108	1643.318403
109	783.1231163
110	7.961591875
111	29.95721712
112	0.081344489
113	0
114	21.79415552
115	0.213456753
116	0.182989412
117	0.071169526
118	0.203330301
119	5.296052111
120	0
121	0.304979562
122	10.09957233
123	2.338364736
124	0.284682694
125	23.6406641
126	15.99576109
127	0.955563568
128	0
129	0
130	0.071190221
131	182.5647467
132	6.649911988
133	1.220403791
134	0.359697955
135	0
136	0.101660784
137	1.839780281
138	0
139	37.64216235
140	0.305004096
141	0
142	0.203313342
143	0
144	0.182982008
145	0
146	3.171532166
147	0.386295349
148	0.03050041
149	0
150	2.053363774
151	0
152	0
153	0.122027421
154	0
155	0.060998256
156	0
157	0.121988005
158	0.325288702
159	92.34903239
160	0.122006869
161	10.21690883
162	0.173318086
163	0.233927657
164	0
165	3.965772683
166	0
167	0
168	19.74252433
169	32.09868408
170	85.37754976
171	2.277413257
172	20.57769944
173	58.00711495
174	0.301966189
175	0.050830392
176	48.22546347
177	92.32458848
178	6.830992358
179	0
180	2.328208088
181	0
182	76.19406353
183	0.284781496
184	7.573421979
185	257.2912886
186	11.34663879
187	0.050834238
188	0.091512248
189	0.126066106
190	2.236832748
191	354.8640519
192	0
193	5.357474514
194	0
195	349.118485
196	131.0535992
197	0.599799444
198	5.381881622
199	196.1341514
200	15.41776789
201	0.142325098
202	25.71195745
203	0.22362136
204	103.0792824
205	0.518520835
206	0.813359766
207	0.111870348
208	0
209	0.050853839
210	4.076603001
211	27.01809748
212	0.498112924
213	1.38285175
214	1.15902062
215	0
216	0.294849933
217	0.030498235
218	0.498270074
219	86.87698996
220	1.077507723
221	0.488027475
222	0.142325098
223	0.376181782
224	37.79858605
225	106.3402932
226	0.213456753
227	3.283428237
228	14.52875044
229	17.36440771
230	5.709231914
231	61.70717473
232	2.378766098
233	0.142339053
234	0.305023922
235	0.244004341
236	0
237	0.304982768
238	0.813347804
239	30.83343368
240	0
241	0.681099695
242	150.2409745
243	0.579441331
244	1.306585908
245	1.5810346
246	0.620125133
247	0.172798324
248	0.152561516
249	0
250	1.016563739
251	0.020329064
252	3.019203125
253	0.03050041
254	0.223644023
255	0
256	0
257	13.14730306
258	0
259	0.071172249
260	12.74863553
261	0.640632953
262	0.26427783
263	0.111826863
264	0
265	0.986100622
266	0.132153286
267	0.04067211
268	0.648520474
269	0
270	0
271	0.366020606
272	9.894390043
273	1.036898043
